RptDt;TckrSymb;MktNm;SctyCtgyNm;TradgStartDt;TradgEndDt;ISIN;TradgCcy;SpcfctnCd;CrpnNm
21/09/21;APTI4;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRAPTIACNPR3;BRL;PN;SIDERURGICA J. L. ALIPERTI S.A.
21/09/21;APTI4F;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRAPTIACNPR3;BRL;PN;SIDERURGICA J. L. ALIPERTI S.A.
21/09/21;APTI4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;14/07/86;31/12/99;BRAPTITNP005;BRL;;
21/09/21;APTV34;EQUITY-CASH;BDR;04/02/20;31/12/99;BRAPTVBDR003;BRL;DRN;APTIV PLC
21/09/21;ARBF22;FUTURE;;30/07/21;30/12/21;BRBMEFARB108;BRL;;
21/09/21;ARBG22;FUTURE;;31/08/21;31/01/22;BRBMEFARB116;BRL;;
21/09/21;ARBV21;FUTURE;;30/04/21;30/09/21;BRBMEFARB0X9;BRL;;
21/09/21;ARBX21;FUTURE;;31/05/21;29/10/21;BRBMEFARB0Y7;BRL;;
21/09/21;ARBZ21;FUTURE;;30/06/21;30/11/21;BRBMEFARB0Z4;BRL;;
21/09/21;ARCT11;EQUITY-CASH;FUNDS;16/09/21;31/12/99;BRARCTCTF008;BRL;CI  ER;RIZA ARCTIUM REAL ESTATE FDO INV IMOB
21/09/21;ARML3;EQUITY-CASH;SHARES;28/07/21;31/12/99;BRARMLACNOR1;BRL;ON      NM;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.
21/09/21;ARML3F;EQUITY-CASH;SHARES;28/07/21;31/12/99;BRARMLACNOR1;BRL;ON      NM;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.
21/09/21;ARML3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;28/07/21;31/12/99;BRARMLTNO003;BRL;ON      NM;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.
21/09/21;ARMT11;EQUITY-CASH;RIGHTS;31/12/99;31/12/99;BRARMTD01M10;BRL;DIR;ARCELORMITTAL
21/09/21;ARMT34;EQUITY-CASH;BDR;10/06/21;31/12/99;BRARMTBDR008;BRL;DRN;ARCELORMITTAL
21/09/21;ARNC34;EQUITY-CASH;BDR;05/08/21;31/12/99;BRARNCBDR002;BRL;DRN;HOWMET AEROSPACE INC.
21/09/21;ARRI11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRARRICTF009;BRL;CI;FDO. INV. IMOB. ÁTRIO REIT RECEBÍVEIS IMOBILIÁRIOS
21/09/21;ARSF22;FUTURE;;30/07/21;30/12/21;BRBMEFARS0P6;ARS;;
21/09/21;ARSG22;FUTURE;;31/08/21;31/01/22;BRBMEFARS0Q4;ARS;;
21/09/21;ARSV21;FUTURE;;30/04/21;30/09/21;BRBMEFARS0M3;ARS;;
21/09/21;ARSX21;FUTURE;;31/05/21;29/10/21;BRBMEFARS0N1;ARS;;
21/09/21;ARSZ21;FUTURE;;30/06/21;30/11/21;BRBMEFARS0O9;ARS;;
21/09/21;ARZZ3;EQUITY-CASH;SHARES;02/07/21;31/12/99;BRARZZACNOR3;BRL;ON      NM;AREZZO INDÚSTRIA E COMÉRCIO S.A.
21/09/21;ARZZ3F;EQUITY-CASH;SHARES;02/07/21;31/12/99;BRARZZACNOR3;BRL;ON      NM;AREZZO INDÚSTRIA E COMÉRCIO S.A.
21/09/21;ARZZ3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;02/02/11;31/12/99;BRARZZTNO005;BRL;ON      NM;AREZZO INDÚSTRIA E COMÉRCIO S.A.
21/09/21;ASAI3;EQUITY-CASH;SHARES;12/08/21;31/12/99;BRASAIACNOR0;BRL;ON      NM;SENDAS DISTRIBUIDORA S.A.
21/09/21;ASAI3F;EQUITY-CASH;SHARES;12/08/21;31/12/99;BRASAIACNOR0;BRL;ON      NM;SENDAS DISTRIBUIDORA S.A.
21/09/21;ASAI3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;01/03/21;31/12/99;BRASAITNO002;BRL;ON      NM;SENDAS DISTRIBUIDORA S.A.
21/09/21;ASIA11;EQUITY-CASH;ETF FOREIGN INDEX;28/06/21;31/12/99;BRASIACTF011;BRL;CI;Trend ETF MSCI Asia ex-Japão FDO INV IND INV EXT
21/09/21;ASIA11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;28/06/21;31/12/99;BRASIATNM006;BRL;;
21/09/21;ASML34;EQUITY-CASH;BDR;03/05/21;31/12/99;BRASMLBDR003;BRL;DRN;ASML HOLDING NV
21/09/21;ATCR11;EQUITY-CASH;FUNDS;01/07/21;31/12/99;BRATCRCTF008;BRL;CI;HAZ FDO INV IMOB - FII
21/09/21;ATEA3;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRATEAACNOR7;BRL;ON;ATHENA SAUDE BRASIL S.A.
21/09/21;ATMP3;EQUITY-CASH;SHARES;24/03/20;31/12/99;BRATMPACNOR8;BRL;ON      NM;ATMA PARTICIPAÇÕES S.A.
21/09/21;ATMP3F;EQUITY-CASH;SHARES;24/03/20;31/12/99;BRATMPACNOR8;BRL;ON      NM;ATMA PARTICIPAÇÕES S.A.
21/09/21;ATMP3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;24/03/20;31/12/99;BRATMPTNO000;BRL;ON      NM;ATMA PARTICIPAÇÕES S.A.
21/09/21;ATOM3;EQUITY-CASH;SHARES;29/04/21;31/12/99;BRATOMACNOR1;BRL;ON;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.
21/09/21;ATOM3F;EQUITY-CASH;SHARES;29/04/21;31/12/99;BRATOMACNOR1;BRL;ON;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.
21/09/21;ATOM3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;14/10/15;31/12/99;BRATOMTNO003;BRL;ON;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.
21/09/21;ATSA11;EQUITY-CASH;FUNDS;27/11/20;31/12/99;BRATSACTF000;BRL;CI;HEDGE ATRIUM SHOPPING SANTO ANDRE FDO INV IMOB
21/09/21;ATTB34;EQUITY-CASH;BDR;08/07/21;31/12/99;BRATTBBDR007;BRL;DRN;AT&T INC.
21/09/21;ATVI34;EQUITY-CASH;BDR;14/04/21;31/12/99;BRATVIBDR008;BRL;DRN;ACTIVISION BLIZZARD INC
21/09/21;ATWN11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRATWNCTF005;BRL;CI;FDO. INV. IMOB. A - TOWN
21/09/21;AUDF22;FUTURE;;30/07/21;30/12/21;BRBMEFAUD3V0;BRL;;
21/09/21;AUDG22;FUTURE;;31/08/21;31/01/22;BRBMEFAUD3W8;BRL;;
21/09/21;AUDV21;FUTURE;;30/04/21;30/09/21;BRBMEFAUD3S6;BRL;;
21/09/21;AUDX21;FUTURE;;31/05/21;29/10/21;BRBMEFAUD3T4;BRL;;
21/09/21;AUDZ21;FUTURE;;30/06/21;30/11/21;BRBMEFAUD3U2;BRL;;
21/09/21;AURA33;EQUITY-CASH;BDR;29/03/21;31/12/99;BRAURABDR001;BRL;DR3;AURA MINERALS INC.
21/09/21;AURA33T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;06/07/20;31/12/99;BRAURATNR002;BRL;DR3;AURA MINERALS INC.
21/09/21;AUSF22;FUTURE;;30/07/21;30/12/21;BRBMEFAUS106;USD;;
21/09/21;AUSG22;FUTURE;;31/08/21;31/01/22;BRBMEFAUS114;USD;;
21/09/21;AUSV21;FUTURE;;30/04/21;30/09/21;BRBMEFAUS0X5;USD;;
21/09/21;AUSX21;FUTURE;;31/05/21;29/10/21;BRBMEFAUS0Y3;USD;;
21/09/21;AUSZ21;FUTURE;;30/06/21;30/11/21;BRBMEFAUS0Z0;USD;;
21/09/21;AVGO34;EQUITY-CASH;BDR;21/09/21;31/12/99;BRAVGOBDR003;BRL;DRN ED;BROADCOM INC
21/09/21;AVLL11;EQUITY-CASH;WARRANT;11/12/20;31/12/99;BRAVLLN01OR9;BRL;BNS ORD NM;ALPHAVILLE S.A.
21/09/21;AVLL11F;EQUITY-CASH;WARRANT;11/12/20;31/12/99;BRAVLLN01OR9;BRL;BNS ORD NM;ALPHAVILLE S.A.
21/09/21;AVLL3;EQUITY-CASH;SHARES;11/12/20;31/12/99;BRAVLLACNOR5;BRL;ON      NM;ALPHAVILLE S.A.
21/09/21;AVLL3F;EQUITY-CASH;SHARES;11/12/20;31/12/99;BRAVLLACNOR5;BRL;ON      NM;ALPHAVILLE S.A.
21/09/21;AVLL3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/12/20;31/12/99;BRAVLLTNO007;BRL;ON      NM;ALPHAVILLE S.A.
21/09/21;AWII34;EQUITY-CASH;BDR;04/08/21;31/12/99;BRAWIIBDR009;BRL;DRN;ARMSTRONG WORLD INDUSTRIES INC
21/09/21;AXPB34;EQUITY-CASH;BDR;01/07/21;31/12/99;BRAXPBBDR007;BRL;DRN;AMERICAN EXPRESS COMPANY
21/09/21;AZEV3;EQUITY-CASH;SHARES;14/06/21;31/12/99;BRAZEVACNOR0;BRL;ON;AZEVEDO E TRAVASSOS S.A.
21/09/21;AZEV3F;EQUITY-CASH;SHARES;14/06/21;31/12/99;BRAZEVACNOR0;BRL;ON;AZEVEDO E TRAVASSOS S.A.
21/09/21;AZEV3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/09/84;31/12/99;BRAZEVTNO002;BRL;ON;AZEVEDO E TRAVASSOS S.A.
21/09/21;AZEV4;EQUITY-CASH;SHARES;14/06/21;31/12/99;BRAZEVACNPR7;BRL;PN;AZEVEDO E TRAVASSOS S.A.
21/09/21;AZEV4F;EQUITY-CASH;SHARES;14/06/21;31/12/99;BRAZEVACNPR7;BRL;PN;AZEVEDO E TRAVASSOS S.A.
21/09/21;AZEV4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/09/84;31/12/99;BRAZEVTNP009;BRL;PN;AZEVEDO E TRAVASSOS S.A.
21/09/21;AZOI34;EQUITY-CASH;BDR;29/04/19;31/12/99;BRAZOIBDR000;BRL;DRN;AUTOZONE INC
21/09/21;AZUL4;EQUITY-CASH;SHARES;11/04/17;31/12/99;BRAZULACNPR4;BRL;PN      N2;AZUL S.A.
21/09/21;AZUL4F;EQUITY-CASH;SHARES;11/04/17;31/12/99;BRAZULACNPR4;BRL;PN      N2;AZUL S.A.
21/09/21;AZUL4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/04/17;31/12/99;BRAZULTNP006;BRL;PN      N2;AZUL S.A.
21/09/21;B1AM34;EQUITY-CASH;BDR;30/08/21;31/12/99;BRB1AMBDR007;BRL;DRN;BROOKFIELD ASSET MANAGEMENT INC
21/09/21;B1AX34;EQUITY-CASH;BDR;02/09/21;31/12/99;BRB1AXBDR004;BRL;DRN;BAXTER INTERNATIONAL INC
21/09/21;B1BL34;EQUITY-CASH;BDR;02/09/21;31/12/99;BRB1BLBDR007;BRL;DRN;BHP GROUP PLC
21/09/21;B1BT34;EQUITY-CASH;BDR;12/08/21;31/12/99;BRB1BTBDR000;BRL;DRN;TRUIST FINANCIAL CORPORATION
21/09/21;B1BW34;EQUITY-CASH;BDR;19/08/21;31/12/99;BRB1BWBDR012;BRL;DRN;Bath & Body Works, Inc.
21/09/21;B1CS34;EQUITY-CASH;BDR;12/08/21;31/12/99;BRB1CSBDR000;BRL;DRN;BARCLAYS PLC
21/09/21;B1DX34;EQUITY-CASH;BDR;08/09/21;31/12/99;BRB1DXBDR008;BRL;DRN;BECTON DICKINSON AND CO
21/09/21;B1FC34;EQUITY-CASH;BDR;02/09/21;31/12/99;BRB1FCBDR007;BRL;DRN;BROWN FORMAN CORP
21/09/21;B1GN34;EQUITY-CASH;BDR;19/10/20;31/12/99;BRB1GNBDR002;BRL;DRN;BEIGENE LTD
21/09/21;B1IL34;EQUITY-CASH;BDR;19/10/20;31/12/99;BRB1ILBDR002;BRL;DRN;BILIBILI INC
21/09/21;B1KR34;EQUITY-CASH;BDR;09/08/21;31/12/99;BRB1KRBDR005;BRL;DRN;BAKER HUGHES CO
21/09/21;B1LL34;EQUITY-CASH;BDR;31/08/21;31/12/99;BRB1LLBDR006;BRL;DRN;BALL CORP
21/09/21;B1MR34;EQUITY-CASH;BDR;27/01/20;31/12/99;BRB1MRBDR001;BRL;DRN;BIOMARIN PHARMACEUTICAL INC
21/09/21;B1NT34;EQUITY-CASH;BDR;19/10/20;31/12/99;BRB1NTBDR005;BRL;DRN;BIONTECH SE
21/09/21;B1PP34;EQUITY-CASH;BDR;12/08/21;31/12/99;BRB1PPBDR008;BRL;DRN;BP PLC
21/09/21;B1RF34;EQUITY-CASH;BDR;14/09/21;31/12/99;BRB1RFBDR005;BRL;DRN ED;BROADRIDGE FINANCIAL SOLUTIONS INC
21/09/21;B1SA34;EQUITY-CASH;BDR;22/04/21;31/12/99;BRB1SABDR004;BRL;DRN;BANCO SANTANDER CHILE
21/09/21;B1SX34;EQUITY-CASH;BDR;16/12/19;31/12/99;BRB1SXBDR006;BRL;DRN;BOSTON SCIENTIFIC CORP
21/09/21;B1TI34;EQUITY-CASH;BDR;07/07/21;31/12/99;BRB1TIBDR005;BRL;DRN;BRITISH AMERICAN TOBACCO PLC
21/09/21;B1WA34;EQUITY-CASH;BDR;31/08/21;31/12/99;BRB1WABDR006;BRL;DRN;BORGWARNER INC
21/09/21;B2HI34;EQUITY-CASH;BDR;16/08/21;31/12/99;BRB2HIBDR008;BRL;DRN;BILL.COM HOLDINGS INC
21/09/21;B2MB34;EQUITY-CASH;BDR;16/08/21;31/12/99;BRB2MBBDR003;BRL;DRN;BUMBLE INC
21/09/21;B2YN34;EQUITY-CASH;BDR;05/04/21;31/12/99;BRB2YNBDR003;BRL;DRN;BEYOND MEAT INC
21/09/21;B3SA3;EQUITY-CASH;SHARES;30/06/21;31/12/99;BRB3SAACNOR6;BRL;ON      NM;B3 S.A. - BRASIL, BOLSA, BALCÃO
21/09/21;B3SA3F;EQUITY-CASH;SHARES;30/06/21;31/12/99;BRB3SAACNOR6;BRL;ON      NM;B3 S.A. - BRASIL, BOLSA, BALCÃO
21/09/21;B3SA3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;26/03/18;31/12/99;BRB3SATNO008;BRL;ON      NM;B3 S.A. - BRASIL, BOLSA, BALCÃO
21/09/21;B3SAOV21;FUTURE;STOCK FUTURE;17/08/21;15/10/21;BRB3SA300020;BRL;;
21/09/21;B3SAOX21;FUTURE;STOCK FUTURE;16/08/21;19/11/21;BRB3SA3Y0020;BRL;;
21/09/21;B3SAOZ21;FUTURE;STOCK FUTURE;13/09/21;17/12/21;BRB3SA3Z0029;BRL;;
21/09/21;B3SARV21X21;FUTURE;ROLLOVER;13/09/21;15/10/21;BRB3SAR30106;BRL;;
21/09/21;B3SARV21Z21;FUTURE;ROLLOVER;13/09/21;15/10/21;BRB3SAR300Z9;BRL;;
21/09/21;BAAX39;EQUITY-CASH;BDR;10/06/21;31/12/99;BRBAAXBDR009;BRL;DRN;ISHARES MSCI ALL COUNTRY ASIA EX JAPAN ETF
21/09/21;BABA34;EQUITY-CASH;BDR;22/10/20;31/12/99;BRBABABDR005;BRL;DRN;ALIBABA GROUP HOLDING LTD
21/09/21;BACW39;EQUITY-CASH;BDR;10/06/21;31/12/99;BRBACWBDR007;BRL;DRN;ISHARES MSCI ACWI ETF
21/09/21;BAER39;EQUITY-CASH;BDR;10/06/21;31/12/99;BRBAERBDR003;BRL;DRN;ISHARES US AEROSPACE & DEFENSE ETF
21/09/21;BAHI11;EQUITY-CASH;WARRANT;08/04/21;28/03/22;BRBAHIN01OR5;BRL;BNS ORD MA;BAHEMA EDUCAÇÃO S.A.
21/09/21;BAHI11F;EQUITY-CASH;WARRANT;08/04/21;28/03/22;BRBAHIN01OR5;BRL;BNS ORD MA;BAHEMA EDUCAÇÃO S.A.
21/09/21;BAHI3;EQUITY-CASH;SHARES;19/08/21;31/12/99;BRBAHIACNOR1;BRL;ON      MA;BAHEMA EDUCAÇÃO S.A.
21/09/21;BAHI3F;EQUITY-CASH;SHARES;19/08/21;31/12/99;BRBAHIACNOR1;BRL;ON      MA;BAHEMA EDUCAÇÃO S.A.
21/09/21;BAHI3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;21/10/77;31/12/99;BRBAHITNO003;BRL;ON      MA;BAHEMA EDUCAÇÃO S.A.
21/09/21;BALM3;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRBALMACNOR5;BRL;ON;BAUMER S.A.
21/09/21;BALM3F;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRBALMACNOR5;BRL;ON;BAUMER S.A.
21/09/21;BALM3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;01/01/72;31/12/99;BRBALMTNO007;BRL;;
21/09/21;BALM4;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRBALMACNPR2;BRL;PN;BAUMER S.A.
21/09/21;BALM4F;EQUITY-CASH;SHARES;03/05/21;31/12/99;BRBALMACNPR2;BRL;PN;BAUMER S.A.
21/09/21;BALM4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;01/01/72;31/12/99;BRBALMTNP004;BRL;PN;BAUMER S.A.
21/09/21;BARI11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBARICTF003;BRL;CI;FDO INV IMOB BARIGUI RENDIMENTOS IMOB I FII
21/09/21;BAUH3;EQUITY-CASH;SHARES;20/04/21;31/12/99;BRBAUHACNOR6;BRL;ON;EXCELSIOR ALIMENTOS S.A.
21/09/21;BAUH3F;EQUITY-CASH;SHARES;20/04/21;31/12/99;BRBAUHACNOR6;BRL;ON;EXCELSIOR ALIMENTOS S.A.
21/09/21;BAUH3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;26/08/88;31/12/99;BRBAUHTNO008;BRL;;
21/09/21;BAUH4;EQUITY-CASH;SHARES;20/04/21;31/12/99;BRBAUHACNPR3;BRL;PN;EXCELSIOR ALIMENTOS S.A.
21/09/21;BAUH4F;EQUITY-CASH;SHARES;20/04/21;31/12/99;BRBAUHACNPR3;BRL;PN;EXCELSIOR ALIMENTOS S.A.
21/09/21;BAUH4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;26/08/88;31/12/99;BRBAUHTNP005;BRL;PN;EXCELSIOR ALIMENTOS S.A.
21/09/21;BAZA3;EQUITY-CASH;SHARES;23/04/21;31/12/99;BRBAZAACNOR0;BRL;ON;BCO AMAZONIA S.A.
21/09/21;BAZA3F;EQUITY-CASH;SHARES;23/04/21;31/12/99;BRBAZAACNOR0;BRL;ON;BCO AMAZONIA S.A.
21/09/21;BAZA3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;30/11/73;31/12/99;BRBAZATNO002;BRL;ON;BCO AMAZONIA S.A.
21/09/21;BBAS11;EQUITY-CASH;SHARES;14/09/21;31/12/99;BRBBASA04OR8;BRL;ON  SJ1 NM;BCO BRASIL S.A.
21/09/21;BBAS11F;EQUITY-CASH;SHARES;14/09/21;31/12/99;BRBBASA04OR8;BRL;ON  SJ1 NM;BCO BRASIL S.A.
21/09/21;BBAS11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/02/09;31/12/99;BRBBASTNO013;BRL;;
21/09/21;BBAS12;EQUITY-CASH;SHARES;14/09/21;31/12/99;BRBBASA05OR5;BRL;ON  SJ2 NM;BCO BRASIL S.A.
21/09/21;BBAS12F;EQUITY-CASH;SHARES;14/09/21;31/12/99;BRBBASA05OR5;BRL;ON  SJ2 NM;BCO BRASIL S.A.
21/09/21;BBAS12T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/02/09;31/12/99;BRBBASTNO021;BRL;;
21/09/21;BBAS3;EQUITY-CASH;SHARES;14/09/21;31/12/99;BRBBASACNOR3;BRL;ON  EJ  NM;BCO BRASIL S.A.
21/09/21;BBAS3F;EQUITY-CASH;SHARES;14/09/21;31/12/99;BRBBASACNOR3;BRL;ON  EJ  NM;BCO BRASIL S.A.
21/09/21;BBAS3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;31/05/73;31/12/99;BRBBASTNO005;BRL;ON  EJ  NM;BCO BRASIL S.A.
21/09/21;BBDC3;EQUITY-CASH;SHARES;02/09/21;31/12/99;BRBBDCACNOR1;BRL;ON      N1;BCO BRADESCO S.A.
21/09/21;BBDC3F;EQUITY-CASH;SHARES;02/09/21;31/12/99;BRBBDCACNOR1;BRL;ON      N1;BCO BRADESCO S.A.
21/09/21;BBDC3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;06/12/73;31/12/99;BRBBDCTNO003;BRL;ON      N1;BCO BRADESCO S.A.
21/09/21;BBDC4;EQUITY-CASH;SHARES;02/09/21;31/12/99;BRBBDCACNPR8;BRL;PN      N1;BCO BRADESCO S.A.
21/09/21;BBDC4F;EQUITY-CASH;SHARES;02/09/21;31/12/99;BRBBDCACNPR8;BRL;PN      N1;BCO BRADESCO S.A.
21/09/21;BBDC4T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;06/12/73;31/12/99;BRBBDCTNP000;BRL;PN      N1;BCO BRADESCO S.A.
21/09/21;BBFI11B;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBBFICTF006;BRL;CI      MB;BB FDO INV IMOB PROGRESSIVO
21/09/21;BBFO11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBBFOCTF004;BRL;CI;BB FUNDO DE FUNDOS - FDO. INV. IMOB.
21/09/21;BBFP11;EQUITY-CASH;FUNDS;31/12/99;31/12/99;BRBBFPCTF019;BRL;CI *;BANG BANG FILMES PRODUCOES LTDA.
21/09/21;BBIM11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBBIMCTF002;BRL;CI;BB RECEBIVEIS IMOBILIARIOS FDO INV IMOB - FII
21/09/21;BBML3;EQUITY-CASH;SHARES;14/04/21;31/12/99;BRBBMLACNOR3;BRL;ON      MA;BBM LOGISTICA S.A.
21/09/21;BBML3F;EQUITY-CASH;SHARES;14/04/21;31/12/99;BRBBMLACNOR3;BRL;ON      MA;BBM LOGISTICA S.A.
21/09/21;BBML3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;11/03/19;31/12/99;BRBBMLTNO005;BRL;;
21/09/21;BBOV11;EQUITY-CASH;ETF EQUITIES;09/10/20;31/12/99;BRBBOVCTF001;BRL;CI;BB ETF IBOVESPA FUNDO DE ÍNDICE
21/09/21;BBOV11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;09/10/20;31/12/99;BRBBOVTNM004;BRL;;
21/09/21;BBPO11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBBPOCTF003;BRL;CI;BB PROGRESSIVO II FDO INV IMOB - FII
21/09/21;BBRC11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBBRCCTF004;BRL;CI;BB RENDA CORPORATIVA FDO INV IMOB - FII
21/09/21;BBRK3;EQUITY-CASH;SHARES;14/01/21;31/12/99;BRBBRKACNOR4;BRL;ON      NM;BRASIL BROKERS PARTICIPACOES S.A.
21/09/21;BBRK3F;EQUITY-CASH;SHARES;14/01/21;31/12/99;BRBBRKACNOR4;BRL;ON      NM;BRASIL BROKERS PARTICIPACOES S.A.
21/09/21;BBRK3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;29/10/07;31/12/99;BRBBRKTNO006;BRL;ON      NM;BRASIL BROKERS PARTICIPACOES S.A.
21/09/21;BBSD11;EQUITY-CASH;ETF EQUITIES;28/11/14;31/12/99;BRBBSDCTF000;BRL;CI;BB ETF S&P DIVIDENDOS BRASIL FUNDO DE ÍNDICE
21/09/21;BBSD11T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;28/11/14;31/12/99;BRBBSDTNM003;BRL;;
21/09/21;BBSE3;EQUITY-CASH;SHARES;12/08/21;31/12/99;BRBBSEACNOR5;BRL;ON      NM;BB SEGURIDADE PARTICIPAÇÕES S.A.
21/09/21;BBSE3F;EQUITY-CASH;SHARES;12/08/21;31/12/99;BRBBSEACNOR5;BRL;ON      NM;BB SEGURIDADE PARTICIPAÇÕES S.A.
21/09/21;BBSE3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;29/04/13;31/12/99;BRBBSETNO007;BRL;ON      NM;BB SEGURIDADE PARTICIPAÇÕES S.A.
21/09/21;BBVH11;EQUITY-CASH;FUNDS;31/08/21;31/12/99;BRBBVHCTF005;BRL;FIDC;FIDC BB VOTORANTIM HIGHLAND INFRAESTRUTURA
21/09/21;BBVH12;EQUITY-CASH;FUNDS;06/07/20;31/12/99;BRBBVHCTF013;BRL;FIDC;FIDC BB VOTORANTIM HIGHLAND INFRAESTRUTURA
21/09/21;BBYY34;EQUITY-CASH;BDR;13/09/21;31/12/99;BRBBYYBDR005;BRL;DRN ED;BEST BUY CO., INC.
21/09/21;BCFF11;EQUITY-CASH;FUNDS;09/09/21;31/12/99;BRBCFFCTF000;BRL;CI;FDO INV IMOB - FII BTG PACTUAL FUNDO DE FUNDOS
21/09/21;BCHI39;EQUITY-CASH;BDR;10/06/21;31/12/99;BRBCHIBDR001;BRL;DRN;ISHARES MSCI CHINA ETF
21/09/21;BCIA11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBCIACTF005;BRL;CI;BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII
21/09/21;BCIR39;EQUITY-CASH;BDR;15/09/21;31/12/99;BRBCIRBDR000;BRL;DRN;FIRST TRUST NASDAQ CYBERSECURITY ETF
21/09/21;BCPS3;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRBCPSACNOR9;BRL;ON;CLARO S.A.
21/09/21;BCPS4;EQUITY-CASH;SHARES;31/12/99;31/12/99;BRBCPSACNPR6;BRL;PN;CLARO S.A.
21/09/21;BCRI11;EQUITY-CASH;FUNDS;01/09/21;31/12/99;BRBCRICTF009;BRL;CI;BANESTES RECEBÍVEIS IMOBILIÁRIOS FDO INV IMOB  FII
21/09/21;BCSA34;EQUITY-CASH;BDR;30/04/21;31/12/99;BRBCSABDR005;BRL;DRN;BANCO SANTANDER SA
21/09/21;BCWV39;EQUITY-CASH;BDR;10/06/21;31/12/99;BRBCWVBDR003;BRL;DRN;iShares MSCI Global Min Vol Factor ETF
21/09/21;BDIF11;EQUITY-CASH;FUNDS;16/09/21;31/12/99;BRBDIFCTF002;BRL;CI  ER;BTG PACTUAL DÍVIDA INFRA FIC. FDO. INC. IE. RF. CP
21/09/21;BDIV11;EQUITY-CASH;FUNDS;20/07/21;31/12/99;BRBDIVCTF009;BRL;CI;BTG PACTUAL IE DIV. FDO INV. PART. IE
21/09/21;BDLL3;EQUITY-CASH;SHARES;30/04/13;31/12/99;BRBDLLACNOR1;BRL;ON;BARDELLA S.A. INDUSTRIAS MECANICAS
21/09/21;BDLL3F;EQUITY-CASH;SHARES;30/04/13;31/12/99;BRBDLLACNOR1;BRL;ON;BARDELLA S.A. INDUSTRIAS MECANICAS
21/09/21;BDLL3T;EQUITY-DERIVATE;COMMON EQUITIES FORWARD;10/10/73;31/12/99;BRBDLLTNO003;BRL;;
21/09/21;BDLL4;EQUITY-CASH;SHARES;04/05/15;31/12/99;BRBDLLACNPR8;BRL;PN;BARDELLA S.A. INDUSTRIAS MECANICAS
21/09/21;BDLL4F;EQUITY-CASH;SHARES;04/05/15;31/12/99;BRBDLLACNPR8;BRL;PN;BARDELLA S.A. INDUSTRIAS MECANICAS
